,data,horário,camp.,rodada,dia,local,resultado,gp,gc,oponente,posse,público,capitão,formação,árbitro,relatório da partida,notas,tc,cag,dist,pb,pt,temporada,time
25,2020-12-16,21:30,Série A,Rodada da semana 26,qua,Em casa,V,2,1,Fluminense,39,,Marlon Freitas,4-2-3-1,Rodrigo D'Alonso Ferreira,Relatório da Partida,,13,5,,1,1,2020,Atletico Goianiense
26,2020-12-27,20:30,Série A,Rodada da semana 27,dom,Visitante,D,1,2,Grêmio,55,,Marlon Freitas,4-4-2,Felipe Fernandes de Lima,Relatório da Partida,,9,2,,0,0,2020,Atletico Goianiense
27,2021-01-07,21:00,Série A,Rodada da semana 28,qui,Em casa,E,0,0,Vasco da Gama,44,,Marlon Freitas,4-2-3-1,Savio Pereira,Relatório da Partida,,8,4,,0,0,2020,Atletico Goianiense
28,2021-01-10,18:15,Série A,Rodada da semana 29,dom,Em casa,E,1,1,Bahia,43,,Eder,4-2-3-1,Anderson Daronco,Relatório da Partida,,13,6,,0,0,2020,Atletico Goianiense
29,2021-01-17,18:15,Série A,Rodada da semana 30,dom,Visitante,D,1,3,Atlético Mineiro,40,,Marlon Freitas,4-2-3-1,Braulio da Silva Machado,Relatório da Partida,,13,3,,0,0,2020,Atletico Goianiense
30,2021-01-20,17:00,Série A,Rodada da semana 31,qua,Visitante,V,3,1,Botafogo (RJ),52,,Marlon Freitas,4-2-3-1,Ramon Abatti Abel,Relatório da Partida,,14,5,,0,0,2020,Atletico Goianiense
31,2021-01-24,18:15,Série A,Rodada da semana 32,dom,Em casa,V,2,0,Fortaleza,45,,Marlon Freitas,4-2-3-1,Rafael Traci,Relatório da Partida,,7,3,,1,1,2020,Atletico Goianiense
32,2021-01-31,16:00,Série A,Rodada da semana 33,dom,Em casa,V,2,1,São Paulo,41,,Marlon Freitas,4-2-3-1,Braulio da Silva Machado,Relatório da Partida,,11,3,,0,0,2020,Atletico Goianiense
33,2021-02-03,19:15,Série A,Rodada da semana 34,qua,Visitante,D,0,2,Bragantino,48,,Marlon Freitas,4-2-3-1,Paulo Roberto Alves Júnior,Relatório da Partida,,8,2,,0,0,2020,Atletico Goianiense
34,2021-02-06,21:00,Série A,Rodada da semana 35,sáb,Em casa,E,1,1,Santos,31,,Marlon Freitas,4-2-3-1,Marcelo de Lima Henrique,Relatório da Partida,,8,3,,1,1,2020,Atletico Goianiense
35,2021-02-14,18:15,Série A,Rodada da semana 36,dom,Visitante,D,1,2,Atl Paranaense,40,,Marlon Freitas,4-2-3-1,Wagner do Nascimento Magalhaes,Relatório da Partida,,11,4,,0,0,2020,Atletico Goianiense
36,2021-02-22,18:00,Série A,Rodada da semana 37,seg,Visitante,E,1,1,Palmeiras,36,,Marlon Freitas,4-2-3-1,Caio Max Augusto Vieira,Relatório da Partida,,9,3,,0,0,2020,Atletico Goianiense
37,2021-02-25,21:30,Série A,Rodada da semana 38,qui,Em casa,V,3,1,Coritiba,56,,Gilvan,4-2-3-1,Edina Alves Batista,Relatório da Partida,,18,7,,0,0,2020,Atletico Goianiense
2,2020-08-12,20:30,Série A,Rodada da semana 2,qua,Em casa,V,1,0,Coritiba,46,,Ernando,4-4-2◆,Flavio Rodrigues De Souza,Relatório da Partida,,12,6,,1,1,2020,Bahia
3,2020-08-16,16:00,Série A,Rodada da semana 3,dom,Em casa,V,2,1,Bragantino,42,,Ernando,4-2-3-1,Felipe Fernandes de Lima,Relatório da Partida,,10,5,,0,0,2020,Bahia
4,2020-08-20,20:00,Série A,Rodada da semana 4,qui,Visitante,E,1,1,São Paulo,32,,Ernando,4-2-3-1,Rodrigo Carvalhaes de Miranda,Relatório da Partida,,9,5,,0,1,2020,Bahia
5,2020-08-23,20:00,Série A,Rodada da semana 5,dom,Visitante,D,0,2,Ceará,62,,Ernando,4-2-3-1,Wagner do Nascimento Magalhaes,Relatório da Partida,,16,7,,0,0,2020,Bahia
6,2020-08-29,19:00,Série A,Rodada da semana 6,sáb,Em casa,E,1,1,Palmeiras,49,,Lucas Fonseca,4-2-3-1,Bruno Arleu de Araujo,Relatório da Partida,,9,1,,0,0,2020,Bahia
7,2020-09-02,20:30,Série A,Rodada da semana 7,qua,Em casa,D,3,5,Flamengo,42,,Lucas Fonseca,4-2-3-1,Savio Pereira,Relatório da Partida,,16,7,,0,0,2020,Bahia
8,2020-09-06,16:00,Série A,Rodada da semana 8,dom,Visitante,E,2,2,Internacional,38,,Gilberto,4-4-2◆,Braulio da Silva Machado,Relatório da Partida,,9,4,,1,1,2020,Bahia
9,2020-09-10,19:15,Série A,Rodada da semana 9,qui,Em casa,D,0,2,Grêmio,50,,Gilberto,4-3-1-2,Jose Mendonca da Silva Junior,Relatório da Partida,,17,6,,0,0,2020,Bahia
10,2020-09-13,18:00,Série A,Rodada da semana 10,dom,Em casa,D,0,1,Atl Goianiense,53,,Gilberto,4-1-4-1,Vinicius Gomes do Amaral,Relatório da Partida,,9,2,,0,0,2020,Bahia
11,2020-09-16,21:30,Série A,Rodada da semana 11,qua,Visitante,D,2,3,Corinthians,67,,Gregore,4-2-3-1,Wagner do Nascimento Magalhaes,Relatório da Partida,,24,6,,0,0,2020,Bahia
12,2020-09-26,19:00,Série A,Rodada da semana 12,sáb,Visitante,D,0,1,Atl Paranaense,45,,Gregore,4-4-2,Ricardo Marques Ribeiro,Relatório da Partida,,14,4,,0,1,2020,Bahia
13,2020-09-30,21:30,Série A,Rodada da semana 1,qua,Visitante,V,2,1,Botafogo (RJ),39,,Gregore,4-4-2,Savio Pereira,Relatório da Partida,,12,4,,0,0,2020,Bahia
14,2020-10-04,18:15,Série A,Rodada da semana 13,dom,Em casa,D,1,2,Sport Recife,59,,Gregore,4-4-2,Rafael Traci,Relatório da Partida,,23,11,,0,0,2020,Bahia
15,2020-10-07,19:15,Série A,Rodada da semana 14,qua,Em casa,V,3,0,Vasco da Gama,47,,Gregore,4-2-3-1,Jean Pierre Goncalves Lima,Relatório da Partida,,13,6,,0,0,2020,Bahia
16,2020-10-11,16:00,Série A,Rodada da semana 15,dom,Visitante,D,0,1,Fluminense,50,,Gregore,4-2-3-1,Jose Mendonca da Silva Junior,Relatório da Partida,,12,1,,0,0,2020,Bahia
17,2020-10-16,20:00,Série A,Rodada da semana 16,sex,Visitante,E,1,1,Goiás,48,,Gregore,4-2-3-1,Rodrigo Carvalhaes de Miranda,Relatório da Partida,,13,3,,0,0,2020,Bahia
18,2020-10-19,20:00,Série A,Rodada da semana 17,seg,Em casa,V,3,1,Atlético Mineiro,34,,Gregore,4-4-2,Anderson Daronco,Relatório da Partida,,13,6,,0,0,2020,Bahia
20,2020-11-01,18:15,Série A,Rodada da semana 19,dom,Visitante,D,1,3,Santos,44,,Gregore,4-2-3-1,Heber Roberto Lopes,Relatório da Partida,,21,6,,0,0,2020,Bahia
22,2020-11-08,18:15,Série A,Rodada da semana 20,dom,Em casa,V,1,0,Botafogo (RJ),58,,Gregore,4-2-3-1,Jefferson Ferreira de Moraes,Relatório da Partida,,20,7,,1,1,2020,Bahia
23,2020-11-11,18:45,Série A,Rodada da semana 18,qua,Em casa,V,2,1,Fortaleza,33,,Lucas Fonseca,4-2-3-1,Wagner do Nascimento Magalhaes,Relatório da Partida,,13,7,,1,1,2020,Bahia
24,2020-11-16,18:00,Série A,Rodada da semana 21,seg,Visitante,V,2,1,Coritiba,47,,Gregore,4-2-3-1,Igor Junior Benevenuto,Relatório da Partida,,15,5,,0,0,2020,Bahia
25,2020-11-20,20:00,Série A,Rodada da semana 22,sex,Visitante,D,0,4,Bragantino,48,,Gregore,4-2-3-1,Anderson Daronco,Relatório da Partida,,8,1,,0,0,2020,Bahia
27,2020-11-28,19:00,Série A,Rodada da semana 23,sáb,Em casa,D,1,3,São Paulo,37,,Gregore,4-3-3,Leandro Pedro Vuaden,Relatório da Partida,,15,6,,0,0,2020,Bahia
29,2020-12-05,19:00,Série A,Rodada da semana 24,sáb,Em casa,D,0,2,Ceará,53,,Gregore,4-2-3-1,Jean Pierre Goncalves Lima,Relatório da Partida,,9,2,,0,0,2020,Bahia
31,2020-12-12,19:00,Série A,Rodada da semana 25,sáb,Visitante,D,0,3,Palmeiras,41,,Gregore,4-4-2,Rafael Traci,Relatório da Partida,,18,7,,0,0,2020,Bahia
33,2020-12-20,18:15,Série A,Rodada da semana 26,dom,Visitante,D,3,4,Flamengo,52,,Gregore,4-1-4-1,Flavio Rodrigues De Souza,Relatório da Partida,,18,6,,0,0,2020,Bahia
34,2020-12-27,16:00,Série A,Rodada da semana 27,dom,Em casa,D,1,2,Internacional,52,,Gregore,4-2-3-1,Paulo Roberto Alves Júnior,Relatório da Partida,,14,3,,0,0,2020,Bahia
35,2021-01-06,19:15,Série A,Rodada da semana 28,qua,Visitante,D,1,2,Grêmio,51,,Gilberto,4-1-4-1,Ramon Abatti Abel,Relatório da Partida,,17,6,,0,0,2020,Bahia
36,2021-01-10,18:15,Série A,Rodada da semana 29,dom,Visitante,E,1,1,Atl Goianiense,58,,Gregore,4-1-4-1,Anderson Daronco,Relatório da Partida,,16,4,,0,0,2020,Bahia
37,2021-01-20,18:00,Série A,Rodada da semana 31,qua,Em casa,V,1,0,Atl Paranaense,40,,Gregore,4-2-3-1,Luiz Flávio de Oliveira,Relatório da Partida,,11,4,,0,0,2020,Bahia
38,2021-01-24,18:15,Série A,Rodada da semana 32,dom,Visitante,D,0,2,Sport Recife,43,,Gregore,4-2-3-1,Raphael Claus,Relatório da Partida,,9,2,,0,0,2020,Bahia
39,2021-01-28,19:00,Série A,Rodada da semana 30,qui,Em casa,V,2,1,Corinthians,42,,Gregore,4-2-3-1,Ricardo Marques Ribeiro,Relatório da Partida,,8,7,,0,0,2020,Bahia
40,2021-01-31,16:00,Série A,Rodada da semana 33,dom,Visitante,E,0,0,Vasco da Gama,51,,Gregore,4-2-3-1,Wilton Sampaio,Relatório da Partida,,9,3,,0,0,2020,Bahia
41,2021-02-03,21:30,Série A,Rodada da semana 34,qua,Em casa,D,0,1,Fluminense,54,,Gregore,4-1-4-1,Flavio Rodrigues De Souza,Relatório da Partida,,12,6,,0,0,2020,Bahia
42,2021-02-06,19:00,Série A,Rodada da semana 35,sáb,Em casa,E,3,3,Goiás,48,,Gregore,4-3-3,Rafael Traci,Relatório da Partida,,9,7,,0,0,2020,Bahia
43,2021-02-13,19:00,Série A,Rodada da semana 36,sáb,Visitante,E,1,1,Atlético Mineiro,29,,Gregore,5-3-2,Raphael Claus,Relatório da Partida,,13,5,,0,0,2020,Bahia
44,2021-02-20,21:00,Série A,Rodada da semana 37,sáb,Visitante,V,4,0,Fortaleza,40,,Gregore,4-3-3,Luiz Flávio de Oliveira,Relatório da Partida,,12,7,,1,2,2020,Bahia
45,2021-02-25,21:30,Série A,Rodada da semana 38,qui,Em casa,V,2,0,Santos,49,,Gregore,3-4-3,Paulo Roberto Alves Júnior,Relatório da Partida,,16,5,,0,0,2020,Bahia
0,2020-08-08,21:00,Série A,Rodada da semana 1,sáb,Em casa,V,3,2,Ceará,32,,Willian Farias,4-2-3-1,Edina Alves Batista,Relatório da Partida,,4,3,,1,1,2020,Sport Recife
1,2020-08-13,20:00,Série A,Rodada da semana 2,qui,Visitante,D,0,2,Vasco da Gama,54,,Willian Farias,4-2-3-1,Rodolpho Toski Marques,Relatório da Partida,,13,1,,0,0,2020,Sport Recife
2,2020-08-16,19:00,Série A,Rodada da semana 3,dom,Visitante,E,1,1,Atl Goianiense,68,,Willian Farias,4-3-3,Grazianni Maciel Rocha,Relatório da Partida,,17,5,,0,0,2020,Sport Recife
3,2020-08-20,19:15,Série A,Rodada da semana 4,qui,Em casa,D,0,1,Santos,41,,Willian Farias,4-2-3-1,Jose Mendonca da Silva Junior,Relatório da Partida,,12,5,,0,0,2020,Sport Recife
4,2020-08-23,19:00,Série A,Rodada da semana 5,dom,Em casa,D,0,1,São Paulo,55,,Patric Cabral Lalau,4-2-3-1,Rodrigo D'Alonso Ferreira,Relatório da Partida,,10,2,,0,0,2020,Sport Recife
5,2020-08-30,16:00,Série A,Rodada da semana 6,dom,Visitante,D,0,1,Coritiba,42,,Patric Cabral Lalau,4-4-2,Raphael Claus,Relatório da Partida,,7,2,,0,0,2020,Sport Recife
6,2020-09-03,19:00,Série A,Rodada da semana 7,qui,Visitante,V,2,1,Grêmio,28,,Patric Cabral Lalau,4-2-3-1,Dyorgines José Padovani Andrade,Relatório da Partida,,5,3,,1,1,2020,Sport Recife
7,2020-09-06,20:30,Série A,Rodada da semana 8,dom,Em casa,V,2,1,Goiás,52,,Patric Cabral Lalau,4-2-3-1,Vinicius Gomes do Amaral,Relatório da Partida,,17,6,,0,0,2020,Sport Recife
8,2020-09-09,18:00,Série A,Rodada da semana 9,qua,Visitante,D,0,1,Fortaleza,47,,Patric Cabral Lalau,4-2-3-1,Felipe Fernandes de Lima,Relatório da Partida,,4,1,,0,0,2020,Sport Recife
9,2020-09-13,19:45,Série A,Rodada da semana 10,dom,Visitante,E,2,2,Palmeiras,36,,Patric Cabral Lalau,4-2-3-1,Diego Pombo Lopez,Relatório da Partida,,9,4,,1,1,2020,Sport Recife
10,2020-09-20,20:30,Série A,Rodada da semana 11,dom,Em casa,V,1,0,Fluminense,26,,Patric Cabral Lalau,4-3-3,Leandro Pedro Vuaden,Relatório da Partida,,8,3,,1,1,2020,Sport Recife
11,2020-09-23,21:30,Série A,Rodada da semana 12,qua,Em casa,V,1,0,Corinthians,47,,Patric Cabral Lalau,4-2-3-1,Wilton Sampaio,Relatório da Partida,,9,3,,1,1,2020,Sport Recife
12,2020-10-04,18:15,Série A,Rodada da semana 13,dom,Visitante,V,2,1,Bahia,41,,Patric Cabral Lalau,4-2-3-1,Rafael Traci,Relatório da Partida,,5,2,,1,1,2020,Sport Recife
13,2020-10-07,19:15,Série A,Rodada da semana 14,qua,Visitante,D,0,3,Flamengo,37,,Patric Cabral Lalau,4-2-3-1,Caio Max Augusto Vieira,Relatório da Partida,,14,2,,0,0,2020,Sport Recife
14,2020-10-11,18:15,Série A,Rodada da semana 15,dom,Em casa,D,1,2,Botafogo (RJ),63,,Patric Cabral Lalau,4-2-3-1,Rodrigo D'Alonso Ferreira,Relatório da Partida,,17,3,,0,0,2020,Sport Recife
15,2020-10-14,21:30,Série A,Rodada da semana 16,qua,Em casa,D,3,5,Internacional,49,,Patric Cabral Lalau,4-2-3-1,Wagner do Nascimento Magalhaes,Relatório da Partida,,14,6,,0,0,2020,Sport Recife
16,2020-10-18,20:30,Série A,Rodada da semana 17,dom,Visitante,D,0,2,Bragantino,50,,Patric Cabral Lalau,4-2-3-1,Ricardo Marques Ribeiro,Relatório da Partida,,3,2,,0,0,2020,Sport Recife
17,2020-10-24,22:00,Série A,Rodada da semana 18,sáb,Visitante,E,0,0,Atlético Mineiro,24,,Patric Cabral Lalau,5-4-1,Paulo Roberto Alves Júnior,Relatório da Partida,,3,0,,0,0,2020,Sport Recife
18,2020-11-01,16:00,Série A,Rodada da semana 19,dom,Em casa,V,1,0,Atl Paranaense,41,,Patric Cabral Lalau,4-4-2,Jefferson Ferreira de Moraes,Relatório da Partida,,11,3,,0,0,2020,Sport Recife
19,2020-11-08,20:30,Série A,Rodada da semana 20,dom,Visitante,E,0,0,Ceará,47,,Thiago Neves,5-4-1,Ricardo Marques Ribeiro,Relatório da Partida,,4,1,,0,0,2020,Sport Recife
20,2020-11-14,16:30,Série A,Rodada da semana 21,sáb,Em casa,D,0,2,Vasco da Gama,63,,Patric Cabral Lalau,4-2-3-1,Heber Roberto Lopes,Relatório da Partida,,13,3,,0,0,2020,Sport Recife
21,2020-11-23,20:00,Série A,Rodada da semana 22,seg,Em casa,D,0,1,Atl Goianiense,63,,Patric Cabral Lalau,4-4-2,Edina Alves Batista,Relatório da Partida,,11,1,,0,0,2020,Sport Recife
22,2020-11-28,17:00,Série A,Rodada da semana 23,sáb,Visitante,D,2,4,Santos,41,,Patric Cabral Lalau,5-4-1,Wilton Sampaio,Relatório da Partida,,9,3,,0,0,2020,Sport Recife
23,2020-12-06,16:00,Série A,Rodada da semana 24,dom,Visitante,D,0,1,São Paulo,37,,Patric Cabral Lalau,5-4-1,Felipe Fernandes de Lima,Relatório da Partida,,4,0,,0,0,2020,Sport Recife
24,2020-12-13,18:15,Série A,Rodada da semana 25,dom,Em casa,V,1,0,Coritiba,55,,Patric Cabral Lalau,4-2-3-1,Marcelo de Lima Henrique,Relatório da Partida,,20,6,,0,0,2020,Sport Recife
25,2020-12-19,19:00,Série A,Rodada da semana 26,sáb,Em casa,E,1,1,Grêmio,43,,Patric Cabral Lalau,4-2-3-1,Jose Mendonca da Silva Junior,Relatório da Partida,,9,2,,0,0,2020,Sport Recife
26,2020-12-26,19:00,Série A,Rodada da semana 27,sáb,Visitante,D,0,1,Goiás,61,,Patric Cabral Lalau,4-2-3-1,Braulio da Silva Machado,Relatório da Partida,,16,5,,0,0,2020,Sport Recife
27,2021-01-06,20:30,Série A,Rodada da semana 28,qua,Em casa,V,1,0,Fortaleza,35,,Patric Cabral Lalau,4-2-3-1,Flavio Rodrigues De Souza,Relatório da Partida,,6,1,,0,0,2020,Sport Recife
28,2021-01-09,19:00,Série A,Rodada da semana 29,sáb,Em casa,D,0,1,Palmeiras,59,,Patric Cabral Lalau,4-2-3-1,Dyorgines José Padovani Andrade,Relatório da Partida,,11,5,,0,0,2020,Sport Recife
29,2021-01-16,19:00,Série A,Rodada da semana 30,sáb,Visitante,D,0,1,Fluminense,35,,Patric Cabral Lalau,4-1-4-1,Heber Roberto Lopes,Relatório da Partida,,10,0,,0,0,2020,Sport Recife
30,2021-01-21,21:00,Série A,Rodada da semana 31,qui,Visitante,D,0,3,Corinthians,39,,Patric Cabral Lalau,4-2-3-1,Anderson Daronco,Relatório da Partida,,10,4,,0,0,2020,Sport Recife
31,2021-01-24,18:15,Série A,Rodada da semana 32,dom,Em casa,V,2,0,Bahia,57,,Patric Cabral Lalau,4-2-3-1,Raphael Claus,Relatório da Partida,,19,7,,0,0,2020,Sport Recife
32,2021-02-01,20:00,Série A,Rodada da semana 33,seg,Em casa,D,0,3,Flamengo,38,,Patric Cabral Lalau,4-2-3-1,Rafael Traci,Relatório da Partida,,8,2,,0,0,2020,Sport Recife
33,2021-02-05,20:00,Série A,Rodada da semana 34,sex,Visitante,V,1,0,Botafogo (RJ),34,,Patric Cabral Lalau,4-4-2,Luiz Flávio de Oliveira,Relatório da Partida,,10,2,,1,1,2020,Sport Recife
34,2021-02-10,19:00,Série A,Rodada da semana 35,qua,Visitante,V,2,1,Internacional,40,,Patric Cabral Lalau,3-4-3,Rodolpho Toski Marques,Relatório da Partida,,7,2,,0,0,2020,Sport Recife
35,2021-02-15,20:00,Série A,Rodada da semana 36,seg,Em casa,E,0,0,Bragantino,31,,Thiago Neves,3-4-3,Leandro Pedro Vuaden,Relatório da Partida,,4,0,,0,0,2020,Sport Recife
36,2021-02-21,16:00,Série A,Rodada da semana 37,dom,Em casa,D,2,3,Atlético Mineiro,39,,Patric Cabral Lalau,5-4-1,Rodolpho Toski Marques,Relatório da Partida,,9,3,,1,1,2020,Sport Recife
37,2021-02-25,21:30,Série A,Rodada da semana 38,qui,Visitante,D,0,2,Atl Paranaense,44,,Patric Cabral Lalau,5-4-1,Flavio Rodrigues De Souza,Relatório da Partida,,15,4,,0,0,2020,Sport Recife
2,2020-08-08,19:00,Série A,Rodada da semana 1,sáb,Em casa,D,0,2,Atl Paranaense,43,,Wellington Paulista,4-2-3-1,Braulio da Silva Machado,Relatório da Partida,,10,3,,0,0,2020,Fortaleza
3,2020-08-13,19:15,Série A,Rodada da semana 2,qui,Visitante,D,0,1,São Paulo,48,,Paulão,4-2-3-1,Leandro Pedro Vuaden,Relatório da Partida,,12,4,,0,0,2020,Fortaleza
4,2020-08-16,19:30,Série A,Rodada da semana 3,dom,Em casa,E,0,0,Botafogo (RJ),58,,Paulão,4-2-3-1,Marielson Alves Silva,Relatório da Partida,,12,1,,0,0,2020,Fortaleza
5,2020-08-19,20:30,Série A,Rodada da semana 4,qua,Visitante,V,3,1,Goiás,53,,Wellington Paulista,4-2-3-1,Dyorgines José Padovani Andrade,Relatório da Partida,,13,3,,0,0,2020,Fortaleza
6,2020-08-26,21:30,Série A,Rodada da semana 5,qua,Visitante,E,1,1,Corinthians,41,,Wellington Paulista,4-2-3-1,Rodolpho Toski Marques,Relatório da Partida,,11,3,,0,0,2020,Fortaleza
7,2020-08-29,21:00,Série A,Rodada da semana 6,sáb,Em casa,V,3,0,Bragantino,59,,Wellington Paulista,4-2-3-1,Rafael Traci,Relatório da Partida,,13,7,,0,0,2020,Fortaleza
8,2020-09-02,19:00,Série A,Rodada da semana 7,qua,Visitante,D,0,1,Ceará,73,,Wellington Paulista,4-2-3-1,Luiz Flávio de Oliveira,Relatório da Partida,,5,0,,0,0,2020,Fortaleza
9,2020-09-05,17:00,Série A,Rodada da semana 8,sáb,Visitante,D,1,2,Flamengo,38,,Paulão,4-2-3-1,Flavio Rodrigues De Souza,Relatório da Partida,,4,2,,1,1,2020,Fortaleza
10,2020-09-09,18:00,Série A,Rodada da semana 9,qua,Em casa,V,1,0,Sport Recife,53,,Paulão,4-2-3-1,Felipe Fernandes de Lima,Relatório da Partida,,12,5,,1,1,2020,Fortaleza
11,2020-09-13,16:00,Série A,Rodada da semana 10,dom,Visitante,E,1,1,Grêmio,44,,Wellington Paulista,4-2-3-1,Igor Junior Benevenuto,Relatório da Partida,,3,2,,0,0,2020,Fortaleza
12,2020-09-19,19:00,Série A,Rodada da semana 11,sáb,Em casa,V,1,0,Internacional,42,,Wellington Paulista,4-2-3-1,Marielson Alves Silva,Relatório da Partida,,12,3,,0,0,2020,Fortaleza
13,2020-09-27,20:30,Série A,Rodada da semana 12,dom,Visitante,E,1,1,Santos,46,,Wellington Paulista,4-2-3-1,Heber Roberto Lopes,Relatório da Partida,,13,3,,0,0,2020,Fortaleza
14,2020-10-04,18:15,Série A,Rodada da semana 13,dom,Em casa,E,0,0,Atl Goianiense,59,,Paulão,4-2-3-1,Jose Mendonca da Silva Junior,Relatório da Partida,,17,6,,0,0,2020,Fortaleza
15,2020-10-07,21:30,Série A,Rodada da semana 14,qua,Em casa,V,2,1,Atlético Mineiro,31,,Paulão,4-2-3-1,Savio Pereira,Relatório da Partida,,7,3,,0,0,2020,Fortaleza
16,2020-10-10,19:00,Série A,Rodada da semana 15,sáb,Visitante,E,0,0,Coritiba,55,,Wellington Paulista,4-2-3-1,Ricardo Marques Ribeiro,Relatório da Partida,,12,2,,0,0,2020,Fortaleza
17,2020-10-18,20:30,Série A,Rodada da semana 17,dom,Em casa,V,2,0,Palmeiras,51,,Paulão,4-4-2,Marcelo de Lima Henrique,Relatório da Partida,,10,4,,0,0,2020,Fortaleza
18,2020-10-31,21:00,Série A,Rodada da semana 19,sáb,Em casa,D,0,1,Fluminense,44,,Juninho,4-5-1,Marielson Alves Silva,Relatório da Partida,,4,1,,0,0,2020,Fortaleza
19,2020-11-07,18:00,Série A,Rodada da semana 20,sáb,Visitante,D,1,2,Atl Paranaense,37,,Paulão,4-4-2,Ramon Abatti Abel,Relatório da Partida,,12,5,,0,0,2020,Fortaleza
20,2020-11-11,18:45,Série A,Rodada da semana 18,qua,Visitante,D,1,2,Bahia,67,,Paulão,4-4-2,Wagner do Nascimento Magalhaes,Relatório da Partida,,8,1,,0,0,2020,Fortaleza
21,2020-11-14,19:00,Série A,Rodada da semana 21,sáb,Em casa,D,2,3,São Paulo,50,,Paulão,4-4-2,Marcelo de Lima Henrique,Relatório da Partida,,12,6,,0,0,2020,Fortaleza
22,2020-11-19,19:00,Série A,Rodada da semana 16,qui,Visitante,E,0,0,Vasco da Gama,53,,Wellington Paulista,4-4-2,Jean Pierre Goncalves Lima,Relatório da Partida,,18,5,,0,0,2020,Fortaleza
23,2020-11-22,18:15,Série A,Rodada da semana 22,dom,Visitante,V,2,1,Botafogo (RJ),42,,Wellington Paulista,4-4-2,Heber Roberto Lopes,Relatório da Partida,,12,6,,0,0,2020,Fortaleza
24,2020-11-26,20:00,Série A,Rodada da semana 23,qui,Em casa,E,1,1,Goiás,70,,Wellington Paulista,4-4-2,Felipe Fernandes de Lima,Relatório da Partida,,15,8,,0,0,2020,Fortaleza
25,2020-12-02,21:30,Série A,Rodada da semana 24,qua,Em casa,E,0,0,Corinthians,45,,Guilherme Tinga,4-4-2,Braulio da Silva Machado,Relatório da Partida,,13,5,,0,0,2020,Fortaleza
26,2020-12-12,17:00,Série A,Rodada da semana 25,sáb,Visitante,D,1,2,Bragantino,48,,Paulão,4-4-2,Heber Roberto Lopes,Relatório da Partida,,13,5,,1,1,2020,Fortaleza
27,2020-12-20,20:30,Série A,Rodada da semana 26,dom,Em casa,D,0,2,Ceará,60,,Wellington Paulista,4-4-2,Anderson Daronco,Relatório da Partida,,11,0,,0,0,2020,Fortaleza
28,2020-12-26,19:00,Série A,Rodada da semana 27,sáb,Em casa,E,0,0,Flamengo,37,,Paulão,4-2-3-1,Rafael Traci,Relatório da Partida,,11,4,,0,0,2020,Fortaleza
29,2021-01-06,20:30,Série A,Rodada da semana 28,qua,Visitante,D,0,1,Sport Recife,65,,Paulão,4-2-3-1,Flavio Rodrigues De Souza,Relatório da Partida,,18,2,,0,0,2020,Fortaleza
30,2021-01-09,21:00,Série A,Rodada da semana 29,sáb,Em casa,E,0,0,Grêmio,54,,Paulão,4-2-3-1,Jefferson Ferreira de Moraes,Relatório da Partida,,14,5,,0,0,2020,Fortaleza
31,2021-01-17,20:30,Série A,Rodada da semana 30,dom,Visitante,D,2,4,Internacional,55,,Paulão,4-2-3-1,Rodrigo D'Alonso Ferreira,Relatório da Partida,,10,2,,1,1,2020,Fortaleza
32,2021-01-21,19:00,Série A,Rodada da semana 31,qui,Em casa,V,2,0,Santos,47,,Paulão,4-2-3-1,Ricardo Marques Ribeiro,Relatório da Partida,,10,3,,1,1,2020,Fortaleza
33,2021-01-24,18:15,Série A,Rodada da semana 32,dom,Visitante,D,0,2,Atl Goianiense,55,,Paulão,4-2-3-1,Rafael Traci,Relatório da Partida,,11,3,,0,1,2020,Fortaleza
34,2021-01-31,17:00,Série A,Rodada da semana 33,dom,Visitante,D,0,2,Atlético Mineiro,28,,Wellington Paulista,5-4-1,Leandro Pedro Vuaden,Relatório da Partida,,4,1,,0,1,2020,Fortaleza
